date,total_cases,g_values
2020-02-29,3,
2020-03-01,3,0.0
2020-03-02,4,33.33333333333333
2020-03-03,9,125.0
2020-03-04,14,55.55555555555556
2020-03-05,26,85.71428571428571
2020-03-06,30,15.384615384615385
2020-03-07,44,46.666666666666664
2020-03-08,80,81.81818181818183
2020-03-09,84,5.0
2020-03-10,98,16.666666666666664
2020-03-11,110,12.244897959183673
2020-03-12,136,23.636363636363637
2020-03-13,185,36.029411764705884
2020-03-14,239,29.18918918918919
2020-03-15,314,31.380753138075313
2020-03-16,391,24.522292993630572
2020-03-17,486,24.296675191815854
2020-03-18,596,22.633744855967077
2020-03-19,713,19.630872483221477
2020-03-20,906,27.068723702664798
2020-03-21,1124,24.061810154525386
2020-03-22,1337,18.95017793594306
2020-03-23,1657,23.93418100224383
2020-03-24,2046,23.47616173808087
2020-03-25,2446,19.550342130987293
2020-03-26,2935,19.99182338511856
2020-03-27,3601,22.691652470187393
2020-03-28,4255,18.161621771730076
2020-03-29,4566,7.309048178613396
2020-03-30,5107,11.848445028471309
2020-03-31,5661,10.847855884080673
2020-04-01,6215,9.786256845080374
2020-04-02,6798,9.380530973451327
2020-04-03,7652,12.562518387761108
2020-04-04,8513,11.25196027182436
2020-04-05,9249,8.6456008457653
2020-04-06,9960,7.68731754784301
2020-04-07,10702,7.449799196787149
2020-04-08,11520,7.643431134367408
2020-04-09,12201,5.911458333333333
2020-04-10,12991,6.474879108269814
2020-04-11,13772,6.011854360711261
2020-04-12,14590,5.93958756898054
2020-04-13,15313,4.955448937628513
2020-04-14,16147,5.446352772154379
2020-04-15,17044,5.555211494395244
2020-04-16,17999,5.603144801689744
2020-04-17,19280,7.117062059003278
2020-04-18,20692,7.323651452282158
2020-04-19,21829,5.494877247245313
2020-04-20,23070,5.685097805671354
2020-04-21,24424,5.869094061551799
2020-04-22,25617,4.884539796921061
2020-04-23,27118,5.859390248662997
2020-04-24,28429,4.834427317648794
2020-04-25,29877,5.093390551901228
2020-04-26,31322,4.836496301502828
2020-04-27,32777,4.645297235170168
2020-04-28,33998,3.72517313970162
2020-04-29,35668,4.912053650214719
2020-04-30,37639,5.525961646293596
2020-05-01,40130,6.6181354446186145
2020-05-02,41931,4.487914278594567
2020-05-03,44003,4.941451432114665
2020-05-04,45851,4.199713655887098
2020-05-05,48578,5.947525681010228
2020-05-06,50568,4.096504590555396
2020-05-07,52591,4.000553709856035
2020-05-08,55546,5.618832119564185
2020-05-09,59291,6.742159651460051
2020-05-10,62086,4.714037543640687
2020-05-11,65429,5.384466707470283
2020-05-12,68197,4.230539974628987
2020-05-13,71384,4.6732260949895155
2020-05-14,74328,4.124173484254174
2020-05-15,77579,4.373856420191583
2020-05-16,80158,3.324353239923175
2020-05-17,83378,4.017066294069213
2020-05-18,87423,4.851399649787714
2020-05-19,90327,3.321780309529529
2020-05-20,93762,3.802849646285164
2020-05-21,97803,4.3098483394125555
2020-05-22,102243,4.53973804484525
2020-05-23,106360,4.026681533210097
2020-05-24,110317,3.7203836028582176
2020-05-25,114720,3.9912252871270972
2020-05-26,118630,3.408298465829847
2020-05-27,122405,3.18216302790188
2020-05-28,127656,4.289857440464033
2020-05-29,132515,3.806323243717491
2020-05-30,138431,4.464400256574727
2020-05-31,144578,4.440479372394911
2020-06-01,150200,3.8885584252099212
2020-06-02,156291,4.05525965379494
2020-06-03,161326,3.2215546640561517
2020-06-04,166638,3.2927116521825375
2020-06-05,174481,4.706609536840337
2020-06-06,180961,3.7138714243957796
2020-06-07,187924,3.8477904078779406
2020-06-08,193567,3.0028096464528216
2020-06-09,200477,3.5698233686527145
2020-06-10,207425,3.4657342238760553
2020-06-11,213918,3.130288055923828
2020-06-12,221584,3.58361615198347
2020-06-13,229996,3.7963029821647774
2020-06-14,239164,3.9861562809787996
2020-06-15,247874,3.6418524527102742
2020-06-16,256610,3.5243712531366747
2020-06-17,263861,2.82568878843381
2020-06-18,273002,3.4643240190858062
2020-06-19,282509,3.482392070387762
2020-06-20,291807,3.2912225805195585
2020-06-21,302554,3.6829137066622804
2020-06-22,311777,3.048381445956755
2020-06-23,321164,3.0108058002995732
2020-06-24,330442,2.8888667472070346
2020-06-25,342010,3.5007656411715216
2020-06-26,354082,3.5297213531768077
2020-06-27,365880,3.3319965431736156
2020-06-28,378949,3.5719361539302503
2020-06-29,390045,2.92809850402033
2020-06-30,400843,2.768398518119704
2020-07-01,412568,2.9250853825562624
2020-07-02,426832,3.4573694518236997
2020-07-03,441247,3.377206957304045
2020-07-04,456357,3.4243858881760105
2020-07-05,473019,3.651088950098278
2020-07-06,487200,2.9979768254552144
2020-07-07,501616,2.958949096880131
2020-07-08,515883,2.844207521291187
2020-07-09,529960,2.728719496474976
2020-07-10,548554,3.508566684278059
2020-07-11,566567,3.283724118318342
2020-07-12,585339,3.313288631353397
2020-07-13,602165,2.87457353772771
2020-07-14,618391,2.6946102812352093
2020-07-15,634531,2.609999175279071
2020-07-16,652991,2.909235324988062
2020-07-17,672561,2.9969785188463547
2020-07-18,691764,2.8552056988139363
2020-07-19,711203,2.8100623912201272
2020-07-20,730457,2.707243923324283
2020-07-21,745180,2.0155875020706215
2020-07-22,758852,1.8347244960949032
2020-07-23,778511,2.5906237316367355
2020-07-24,797695,2.46419125741319
2020-07-25,818586,2.618920765455469
2020-07-26,836826,2.228232586435634
2020-07-27,854975,2.1687901666535216
2020-07-28,868083,1.5331442439837422
2020-07-29,881347,1.527964491874625
2020-07-30,899114,2.0158915841320164
2020-07-31,917352,2.0284413322448547
2020-08-01,935036,1.927722400997654
2020-08-02,951346,1.7443178658361818
2020-08-03,965176,1.4537297681390366
2020-08-04,975737,1.0942045803045248
2020-08-05,985526,1.0032416522075107
2020-08-06,1000246,1.493618636139483
2020-08-07,1014384,1.4134522907364788
2020-08-08,1028102,1.3523478288301078
2020-08-09,1042066,1.3582309926446987
2020-08-10,1054366,1.1803475019816403
2020-08-11,1062821,0.8019037032681251
2020-08-12,1070519,0.7242988236024692
2020-08-13,1079857,0.8722871803302884
2020-08-14,1090226,0.9602197327979537
2020-08-15,1103321,1.2011271057560542
2020-08-16,1114998,1.0583501990807753
2020-08-17,1124948,0.8923782822928831
2020-08-18,1133809,0.7876808528038629
2020-08-19,1142335,0.7519785078439137
2020-08-20,1153205,0.9515597438579751
2020-08-21,1163928,0.9298433496212729
2020-08-22,1174596,0.9165515392704703
2020-08-23,1185010,0.8866027127625157
2020-08-24,1194256,0.7802465801976355
2020-08-25,1201867,0.6373005452767245
2020-08-26,1209316,0.6197857167223995
2020-08-27,1218355,0.7474473173264886
2020-08-28,1227106,0.7182635602923615
2020-08-29,1234999,0.6432207160587594
2020-08-30,1243540,0.6915795073518278
2020-08-31,1252903,0.7529311481737619
2020-09-01,1259962,0.5634115330556316
2020-09-02,1266640,0.5300159846090596
2020-09-03,1274968,0.6574875260531801
2020-09-04,1282927,0.6242509615927616
2020-09-05,1291928,0.7015987659469323
2020-09-06,1299402,0.5785152113740084
2020-09-07,1307666,0.6359848607282427
2020-09-08,1314190,0.4989041544247537
2020-09-09,1321641,0.566965202900646
2020-09-10,1330220,0.6491172716342789
2020-09-11,1338251,0.6037347205725369
2020-09-12,1347278,0.6745371383992987
2020-09-13,1354726,0.5528183492939096
2020-09-14,1362117,0.5455715768354634
2020-09-15,1367946,0.4279368071905717
2020-09-16,1374769,0.498776998507251
2020-09-17,1382281,0.5464190711312228
2020-09-18,1391307,0.6529786635278934
2020-09-19,1400292,0.6457956439520537
2020-09-20,1408273,0.5699525527532828
2020-09-21,1415965,0.5462009141693407
2020-09-22,1422223,0.441960076696811
2020-09-23,1429098,0.48339817314162403
2020-09-24,1437809,0.6095453215944603
2020-09-25,1446014,0.5706599416195058
2020-09-26,1454271,0.5710179846114907
2020-09-27,1461753,0.5144845768085866
2020-09-28,1469267,0.5140403337636386
2020-09-29,1474996,0.3899223218108077
2020-09-30,1482782,0.5278658382802395
2020-10-01,1491177,0.5661654916231786
2020-10-02,1499859,0.5822246453640313
2020-10-03,1508534,0.5783877017773004
2020-10-04,1516155,0.5051924583734937
2020-10-05,1525581,0.6217042452783521
2020-10-06,1530458,0.3196814852833117
2020-10-07,1539644,0.6002124854128633
2020-10-08,1548063,0.5468147182075856
2020-10-09,1558282,0.660115253707375
2020-10-10,1567294,0.5783292112724141
2020-10-11,1579607,0.7856215872707992
2020-10-12,1590489,0.6889055315657628
2020-10-13,1596177,0.3576258622348221
2020-10-14,1606502,0.6468580865405278
2020-10-15,1615432,0.5558660991396214
2020-10-16,1624568,0.5655453154326521
2020-10-17,1634008,0.5810775541559356
2020-10-18,1648306,0.8750263156606333
2020-10-19,1656474,0.49553905646160357
2020-10-20,1666319,0.5943347133731045
2020-10-21,1676265,0.5968845101088087
2020-10-22,1687052,0.6435140028575435
2020-10-23,1699000,0.7082176483001117
2020-10-24,1710413,0.6717480871100647
2020-10-25,1721606,0.6544033517051145
2020-10-26,1732511,0.6334201902177385
2020-10-27,1739810,0.4212960264032956
2020-10-28,1750924,0.6388053867951099
2020-10-29,1761378,0.5970561829068538
2020-10-30,1772073,0.6071950484223149
2020-10-31,1785745,0.7715257780012449
2020-11-01,1797568,0.6620766122822687
2020-11-02,1807566,0.5561959269412896
2020-11-03,1815556,0.4420308857325265
2020-11-04,1826655,0.6113278797238972
2020-11-05,1840303,0.7471580566664203
2020-11-06,1856092,0.8579565430257952
2020-11-07,1869695,0.7328839303224194
2020-11-08,1883099,0.7169083727559843
2020-11-09,1895096,0.6370881191057932
2020-11-10,1904420,0.492006737389557
2020-11-11,1918490,0.7388076159670661
2020-11-12,1932801,0.7459512429045759
2020-11-13,1947735,0.7726610240785264
2020-11-14,1963348,0.8015977532877934
2020-11-15,1977319,0.7115906095098781
2020-11-16,1989999,0.6412723490746814
2020-11-17,2000239,0.5145731229010668
2020-11-18,2013969,0.6864179730522202
2020-11-19,2029198,0.7561685408265967
2020-11-20,2044012,0.7300421151607679
2020-11-21,2058879,0.7273440664731909
2020-11-22,2072562,0.6645849513254543
2020-11-23,2085300,0.6146016379727121
2020-11-24,2095013,0.46578429962115764
2020-11-25,2108159,0.6274901396793242
2020-11-26,2123027,0.7052598973796569
2020-11-27,2136934,0.6550552583645899
2020-11-28,2153102,0.756598004430647
2020-11-29,2166439,0.6194318708542373
2020-11-30,2179922,0.6223577031248053
2020-12-01,2189695,0.44831879305773326
2020-12-02,2202901,0.6030976916876551
2020-12-03,2218277,0.6979886976309875
2020-12-04,2234537,0.7330013339181717
2020-12-05,2250613,0.7194331532662024
2020-12-06,2265683,0.6695953502445778
2020-12-07,2279852,0.625374335244604
2020-12-08,2290462,0.46538108614067925
2020-12-09,2305967,0.6769376658508196
2020-12-10,2324433,0.8007920321496361
2020-12-11,2343056,0.8011846329836138
2020-12-12,2361793,0.7996821245416242
2020-12-13,2379611,0.7544268274145955
2020-12-14,2395872,0.6833469840238594
2020-12-15,2410100,0.593854763526599
2020-12-16,2427837,0.7359445666154931
2020-12-17,2448841,0.8651322143949532
2020-12-18,2469166,0.8299844702044763
2020-12-19,2491192,0.8920420903252353
2020-12-20,2509052,0.7169258732365872
2020-12-21,2527594,0.7390042135436014
2020-12-22,2543847,0.6430225740368113
2020-12-23,2564152,0.7982005207074168
2020-12-24,2590349,1.0216633023315311
2020-12-25,2616208,0.9982824708176389
2020-12-26,2641471,0.9656342309174193
2020-12-27,2662452,0.7942922712382607
2020-12-28,2680827,0.690153287270531
2020-12-29,2696702,0.5921680138255844
2020-12-30,2716637,0.7392362967802893
2020-12-31,2747852,1.1490309526079487
2021-01-01,2777642,1.0841195231766485
2021-01-02,2803561,0.9331296113754041
2021-01-03,2827369,0.849205706599571
2021-01-04,2849999,0.800390751967642
2021-01-05,2871956,0.7704213229548501
2021-01-06,2899390,0.9552374757830553
2021-01-07,2936400,1.2764753965489293
2021-01-08,2971628,1.1997003133088135
2021-01-09,3008776,1.2500891767071787
2021-01-10,3045341,1.21527823939037
2021-01-11,3074860,0.9693167366150458
2021-01-12,3103447,0.9297008644296001
2021-01-13,3128860,0.8188636699772865
2021-01-14,3163183,1.0969810090576122
2021-01-15,3197686,1.0907683810895545
2021-01-16,3229249,0.9870575159662331
2021-01-17,3258026,0.8911359885843427
2021-01-18,3283932,0.795144053485147
2021-01-19,3306197,0.6779982045913253
2021-01-20,3330187,0.7256070947980414
2021-01-21,3360249,0.9027120699228002
2021-01-22,3387112,0.7994348037898382
2021-01-23,3414744,0.8157982375545892
2021-01-24,3442457,0.811568890669403
2021-01-25,3461607,0.5562887205272281
2021-01-26,3477282,0.45282436741085863
2021-01-27,3497345,0.57697362480236
2021-01-28,3519663,0.6381412185529308
2021-01-29,3539554,0.5651393329418186
2021-01-30,3560275,0.5854127384410579
2021-01-31,3577719,0.4899621518000716
2021-02-01,3592521,0.41372729384280876
2021-02-02,3605244,0.35415241831571753
2021-02-03,3620573,0.4251862009894476
2021-02-04,3636476,0.4392398661758788
2021-02-05,3652905,0.45178353988861747
2021-02-06,3672158,0.5270599700786087
2021-02-07,3685366,0.35967951270070625
2021-02-08,3696902,0.313021827411443
2021-02-09,3707064,0.2748788039282621
2021-02-10,3719325,0.33074691993448185
2021-02-11,3733393,0.3782406753913681
2021-02-12,3747404,0.37528864494040676
2021-02-13,3760816,0.3579010963322876
2021-02-14,3772253,0.3041095336756704
2021-02-15,3782960,0.283835681222866
2021-02-16,3791711,0.2313267917186542
2021-02-17,3802298,0.2792143177578671
2021-02-18,3815077,0.3360862299588302
2021-02-19,3827208,0.3179752335273967
2021-02-20,3839883,0.33118137294863514
2021-02-21,3849558,0.2519608019306838
2021-02-22,3859017,0.24571652122139737
2021-02-23,3869727,0.27753181704045354
2021-02-24,3878839,0.23546880697268824
2021-02-25,3892193,0.3442782750199222
2021-02-26,3902601,0.2674070890112592
2021-02-27,3915289,0.32511650563303807
2021-02-28,3923620,0.21278122764373203
2021-03-01,3931980,0.21306854384471482
2021-03-02,3940854,0.22568782140295732
2021-03-03,3950231,0.2379433493349411
2021-03-04,3963678,0.3404104721977018
2021-03-05,3975172,0.289983192378392
2021-03-06,3985734,0.26569919490276145
2021-03-07,3994453,0.21875519038651348
2021-03-08,4002733,0.2072874558794408
2021-03-09,4011254,0.21287955004743012
2021-03-10,4020215,0.22339647402034377
2021-03-11,4030996,0.26816973719067266
2021-03-12,4041305,0.2557432455899237
2021-03-13,4052764,0.28354702255830727
2021-03-14,4061351,0.21188008973628863
2021-03-15,4070148,0.21660280039819263
2021-03-16,4078854,0.2138988557664242
2021-03-17,4088799,0.2438184843095634
2021-03-18,4108660,0.48574165665761515
2021-03-19,4119719,0.26916318215671287
2021-03-20,4133487,0.33419755085237607
2021-03-21,4142604,0.2205643806306878
2021-03-22,4151516,0.21513038658775976
2021-03-23,4160033,0.20515397266926105
2021-03-24,4170131,0.24273845904587776
2021-03-25,4187017,0.4049273272230537
2021-03-26,4198510,0.2744913622275716
2021-03-27,4211489,0.30913347830539883
2021-03-28,4220706,0.21885371183446045
2021-03-29,4230379,0.22917966804605677
2021-03-30,4240029,0.22811194930761522
2021-03-31,4250960,0.2578048404857608
2021-04-01,4267309,0.3845954796093118
2021-04-02,4279125,0.27689581420047155
2021-04-03,4292696,0.3171442759910028
2021-04-04,4301494,0.20495278491651867
2021-04-05,4311113,0.22361997947689802
2021-04-06,4320804,0.22479113862243927
2021-04-07,4330819,0.23178556583450674
2021-04-08,4347277,0.38002049958679873
2021-04-09,4360055,0.2939311205612157
2021-04-10,4372686,0.28969818041286177
2021-04-11,4382694,0.2288753411518687
2021-04-12,4392288,0.21890645342796006
2021-04-13,4403556,0.2565405547177234
2021-04-14,4413482,0.22540873784732154
2021-04-15,4430778,0.3918901221303271
2021-04-16,4443114,0.27841611563477114
2021-04-17,4455770,0.28484526843110486
2021-04-18,4466813,0.24783595203522624
2021-04-19,4476088,0.20764245111671342
2021-04-20,4486081,0.22325298340872654
2021-04-21,4497126,0.24620598691820322
2021-04-22,4513948,0.37406112259251795
2021-04-23,4524966,0.24408788049840183
2021-04-24,4538930,0.3085990038378189
2021-04-25,4549240,0.2271460454336154
2021-04-26,4557947,0.1913946065716471
2021-04-27,4566401,0.18547824272638536
2021-04-28,4575404,0.19715745507238636
2021-04-29,4589434,0.3066395885478091
2021-04-30,4598539,0.19839047690848152
2021-05-01,4609542,0.23927164692960093
2021-05-02,4617579,0.17435571690202628
2021-05-03,4624028,0.13966193106820696
2021-05-04,4630324,0.13615834506192437
2021-05-05,4638488,0.17631595542774114
2021-05-06,4647886,0.2026091260772907
2021-05-07,4657762,0.21248369688929547
2021-05-08,4668507,0.23069018983795223
2021-05-09,4676802,0.17767993065020574
2021-05-10,4684325,0.16085778273273063
2021-05-11,4690848,0.13925165311971308
2021-05-12,4699549,0.18548884977726843
2021-05-13,4710286,0.22846873178681615
2021-05-14,4718951,0.18395910566789364
2021-05-15,4727582,0.18290081842341657
2021-05-16,4734677,0.15007671998074282
2021-05-17,4741751,0.1494082912097277
2021-05-18,4749088,0.15473187014670317
2021-05-19,4759065,0.21008244109184754
2021-05-20,4770428,0.23876538773897815
2021-05-21,4780827,0.21798882615983303
2021-05-22,4790656,0.20559204505831313
2021-05-23,4800901,0.21385380206802576
2021-05-24,4809316,0.17527959855868722
2021-05-25,4817570,0.17162523735183965
2021-05-26,4826199,0.1791151970806859
2021-05-27,4839089,0.2670838894127656
2021-05-28,4850448,0.23473426506518064
2021-05-29,4863128,0.261419151385604
2021-05-30,4875620,0.25687170890834043
2021-05-31,4885159,0.19564691259778244
2021-06-01,4894913,0.1996659678835428
2021-06-02,4907227,0.2515672903685929
2021-06-03,4922648,0.31425079785385923
2021-06-04,4935051,0.25195788933110796
2021-06-05,4950259,0.30816297541808585
2021-06-06,4965578,0.3094585556028483
2021-06-07,4977323,0.23652835581275733
2021-06-08,4988256,0.21965622886037334
2021-06-09,5002236,0.28025827062604647
2021-06-10,5022079,0.3966826035396971
2021-06-11,5043144,0.4194478023941878
2021-06-12,5064815,0.4297121002295393
2021-06-13,5084250,0.38372576293507266
2021-06-14,5101241,0.3341889167527167
2021-06-15,5117440,0.3175501804364859
2021-06-16,5139518,0.4314266508254127
2021-06-17,5165312,0.5018758568410501
2021-06-18,5191163,0.5004731563165981
2021-06-19,5217602,0.5093078371840761
2021-06-20,5241989,0.46739862488553174
2021-06-21,5264757,0.43433895034880843
2021-06-22,5285404,0.39217384582042436
2021-06-23,5311654,0.4966507763644937
2021-06-24,5346333,0.6528851465099195
2021-06-25,5379669,0.6235301841467787
2021-06-26,5413105,0.6215252276673527
2021-06-27,5446201,0.6114050992914417
2021-06-28,5474599,0.5214276887687399
2021-06-29,5499405,0.45311081231703004
2021-06-30,5529050,0.5390583163087643
2021-07-01,5567189,0.6897930024145197
2021-07-02,5607976,0.7326318542445748
2021-07-03,5653384,0.8097038931693004
2021-07-04,5696823,0.7683716513861433
2021-07-05,5728020,0.5476210161347825
2021-07-06,5756598,0.49891585574072717
2021-07-07,5790824,0.5945525464866576
2021-07-08,5838312,0.820056005846491
2021-07-09,5884802,0.7962918048915508
2021-07-10,5936606,0.880301495275457
2021-07-11,5980976,0.7473967448740914
2021-07-12,6016134,0.5878304811789915
2021-07-13,6051407,0.5863067544705619
2021-07-14,6091337,0.6598465447787597
2021-07-15,6136146,0.7356184693114172
2021-07-16,6178884,0.6964958134959631
2021-07-17,6225981,0.762225023159522
2021-07-18,6265147,0.6290735548341699
2021-07-19,6300374,0.5622693290356955
2021-07-20,6330632,0.48025720377869635
2021-07-21,6364929,0.5417626549766279
2021-07-22,6399982,0.5507209899749078
2021-07-23,6433199,0.5190170847355507
2021-07-24,6475232,0.6533763373401009
2021-07-25,6511749,0.5639489056145015
2021-07-26,6543205,0.48306530242489387
2021-07-27,6570993,0.42468484481229
2021-07-28,6607884,0.5614219951231115
2021-07-29,6655420,0.7193830884440465
2021-07-30,6698392,0.6456692440146526
2021-07-31,6749664,0.7654374363280023
2021-08-01,6786008,0.5384564327942842
2021-08-02,6818365,0.4768193612503846
2021-08-03,6853047,0.5086556674510678
2021-08-04,6888116,0.5117285785432378
2021-08-05,6931016,0.622811810950919
2021-08-06,6995449,0.9296328272795793
2021-08-07,7046592,0.7310895983946134
2021-08-08,7083270,0.520506934415956
2021-08-09,7115857,0.4600558781466752
2021-08-10,7139109,0.32676317132286387
2021-08-11,7181228,0.5899755837878369
2021-08-12,7214434,0.46240002406273695
2021-08-13,7257153,0.5921323834967511
2021-08-14,7301966,0.6175011054610534
2021-08-15,7336781,0.4767894016488162
2021-08-16,7366603,0.40647253884230694
2021-08-17,7395883,0.39746949849204577
